Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00     65.34     0.00        5     0.00     0.00  void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag)
  0.00     65.34     0.00        4     0.00     0.00  Stats::operator+=(double const&)
  0.00     65.34     0.00        4     0.00     0.00  std::_Hashtable<unsigned int, std::pair<unsigned int const, std::unordered_map<unsigned int, unsigned int, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > > >, std::allocator<std::pair<unsigned int const, std::unordered_map<unsigned int, unsigned int, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > > > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash(unsigned long, unsigned long const&)
  0.00     65.34     0.00        4     0.00     0.00  void std::vector<LocalArbiter*, std::allocator<LocalArbiter*> >::_M_realloc_insert<LocalArbiter*>(__gnu_cxx::__normal_iterator<LocalArbiter**, std::vector<LocalArbiter*, std::allocator<LocalArbiter*> > >, LocalArbiter*&&)
  0.00     65.34     0.00        3     0.00     0.00  std::_Hashtable<unsigned int, std::pair<unsigned int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<unsigned int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash(unsigned long, unsigned long const&)
  0.00     65.34     0.00        2     0.00     0.00  validate_flow(Flow*)
  0.00     65.34     0.00        2     0.00     0.00  std::_Hashtable<src_dst_pair, std::pair<src_dst_pair const, unsigned int>, std::allocator<std::pair<src_dst_pair const, unsigned int> >, std::__detail::_Select1st, std::equal_to<src_dst_pair>, std::hash<src_dst_pair>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_rehash(unsigned long, unsigned long const&)
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__Z13validate_flowP4Flow
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN10DctcpQueueC2Ejdji
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN12FastpassFlowC2EjdjP4HostS1_
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN12FountainFlowC2EjdjP4HostS1_
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN12IdealArbiterC2Ev
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN12PFabricQueueC2Ejdji
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN13FlowGeneratorC2EjP8TopologyNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN14FlowComparatorclEP4FlowS1_
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN17FastpassAggSwitchC2Ejjdjdj
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN19HostProcessingEventC2EdP14SchedulingHost
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN20CapabilityComparatorclEP10CapabilityS1_
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN21UniformRandomVariableC2Ev
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN22FastpassFlowComparatorclEP12FastpassFlowS1_
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN22MagicHostScheduleEventC2EdP9MagicHost
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN25CapabilityProcessingEventC2EdP14CapabilityHostb
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN4FlowC2EjdjP4HostS1_
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN5Event14instance_countE
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN5Queue14instance_countE
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN6Packet14instance_countE
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN7TCPFlowC2EjdjP4HostS1_
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN8TopologyC2Ev
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN9DctcpFlowC2EjdjP4HostS1_
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN9MagicFlowC2EjdjP4HostS1_
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I_debug_mode
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I_ideal_arbiter
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I_params
  0.00     65.34     0.00        1     0.00     0.00  _GLOBAL__sub_I_topology
  0.00     65.34     0.00        1     0.00     0.00  read_experiment_parameters(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int)
  0.00     65.34     0.00        1     0.00     0.00  FlowReader::make_flows()
  0.00     65.34     0.00        1     0.00     0.00  FlowReader::FlowReader(unsigned int, Topology*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00     65.34     0.00        1     0.00     0.00  FountainFlow::FountainFlow(unsigned int, double, unsigned int, Host*, Host*)
  0.00     65.34     0.00        1     0.00     0.00  LocalArbiter::receive_rts(Packet*)
  0.00     65.34     0.00        1     0.00     0.00  FlowGenerator::FlowGenerator(unsigned int, Topology*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00     65.34     0.00        1     0.00     0.00  GlobalArbiter::send_sync_message_to_la()
  0.00     65.34     0.00        1     0.00     0.00  GlobalArbiter::GlobalArbiter(unsigned int, double, unsigned int)
  0.00     65.34     0.00        1     0.00     0.00  PermutationTM::make_flows()
  0.00     65.34     0.00        1     0.00     0.00  CapabilityFlow::CapabilityFlow(unsigned int, double, unsigned int, Host*, Host*)
  0.00     65.34     0.00        1     0.00     0.00  FlowArrivalEvent::process_event()
  0.00     65.34     0.00        1     0.00     0.00  FlowArrivalEvent::FlowArrivalEvent(double, Flow*)
  0.00     65.34     0.00        1     0.00     0.00  FlowArrivalEvent::~FlowArrivalEvent()
  0.00     65.34     0.00        1     0.00     0.00  HeirScheduleHost::host_send_rts(Flow*)
  0.00     65.34     0.00        1     0.00     0.00  HeirScheduleRTSPkt::HeirScheduleRTSPkt(double, Host*, Host*, std::vector<rts, std::allocator<rts> >)
  0.00     65.34     0.00        1     0.00     0.00  HeirScheduleRTSPkt::~HeirScheduleRTSPkt()
  0.00     65.34     0.00        1     0.00     0.00  HeirScheduleRTSPkt::~HeirScheduleRTSPkt()
  0.00     65.34     0.00        1     0.00     0.00  GlobalControlSwitch::GlobalControlSwitch(unsigned int, unsigned int, double, unsigned int, double, unsigned int)
  0.00     65.34     0.00        1     0.00     0.00  HeirScheduleTopology::HeirScheduleTopology(unsigned int, double, double, unsigned int)
  0.00     65.34     0.00        1     0.00     0.00  Flow::Flow(unsigned int, double, unsigned int, Host*, Host*)
  0.00     65.34     0.00        1     0.00     0.00  Stats::input_data(int)
  0.00     65.34     0.00        1     0.00     0.00  Stats::operator+=(int const&)
  0.00     65.34     0.00        1     0.00     0.00  Factory::get_flow(unsigned int, double, unsigned int, Host*, Host*, unsigned int, double)
  0.00     65.34     0.00        1     0.00     0.00  std::_Deque_base<Flow*, std::allocator<Flow*> >::_M_initialize_map(unsigned long)
  0.00     65.34     0.00        1     0.00     0.00  std::_Deque_base<Flow*, std::allocator<Flow*> >::~_Deque_base()
  0.00     65.34     0.00        1     0.00     0.00  void std::vector<rts, std::allocator<rts> >::_M_realloc_insert<rts const&>(__gnu_cxx::__normal_iterator<rts*, std::vector<rts, std::allocator<rts> > >, rts const&)
  0.00     65.34     0.00        1     0.00     0.00  std::vector<rts, std::allocator<rts> >::operator=(std::vector<rts, std::allocator<rts> > const&)
  0.00     65.34     0.00        1     0.00     0.00  void std::vector<GlobalControlSwitch*, std::allocator<GlobalControlSwitch*> >::_M_realloc_insert<GlobalControlSwitch*>(__gnu_cxx::__normal_iterator<GlobalControlSwitch**, std::vector<GlobalControlSwitch*, std::allocator<GlobalControlSwitch*> > >, GlobalControlSwitch*&&)
  0.00     65.34     0.00        1     0.00     0.00  void std::vector<HeirScheduleCoreRequestPkt*, std::allocator<HeirScheduleCoreRequestPkt*> >::_M_realloc_insert<HeirScheduleCoreRequestPkt* const&>(__gnu_cxx::__normal_iterator<HeirScheduleCoreRequestPkt**, std::vector<HeirScheduleCoreRequestPkt*, std::allocator<HeirScheduleCoreRequestPkt*> > >, HeirScheduleCoreRequestPkt* const&)
  0.00     65.34     0.00        1     0.00     0.00  std::_Rb_tree<Flow*, Flow*, std::_Identity<Flow*>, std::less<Flow*>, std::allocator<Flow*> >::erase(Flow* const&)
  0.00     65.34     0.00        1     0.00     0.00  std::_Rb_tree<unsigned int, std::pair<unsigned int const, unsigned int>, std::_Select1st<std::pair<unsigned int const, unsigned int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > >::_M_get_insert_unique_pos(unsigned int const&)
  0.00     65.34     0.00        1     0.00     0.00  std::_Rb_tree<unsigned int, std::pair<unsigned int const, unsigned int>, std::_Select1st<std::pair<unsigned int const, unsigned int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned int const, unsigned int> >*)
  0.00     65.34     0.00        1     0.00     0.00  void std::__introsort_loop<std::_Deque_iterator<Flow*, Flow*&, Flow**>, long, __gnu_cxx::__ops::_Iter_comp_iter<run_experiment(int, char**, unsigned int)::FlowComparator> >(std::_Deque_iterator<Flow*, Flow*&, Flow**>, std::_Deque_iterator<Flow*, Flow*&, Flow**>, long, __gnu_cxx::__ops::_Iter_comp_iter<run_experiment(int, char**, unsigned int)::FlowComparator>)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.02% of 65.34 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00   65.32                 run_experiment(int, char**, unsigned int) [1]
                0.02   65.30       1/1           run_scenario() [2]
                0.00    0.00       5/89345       AllocateUplinkEvent::AllocateUplinkEvent(double, LocalArbiter*) [23]
                0.00    0.00       6/705513      add_to_event_queue(Event*) [16]
                0.00    0.00       1/1           GlobalArbiter::send_sync_message_to_la() [29]
                0.00    0.00      14/14          std::_Rb_tree<double, std::pair<double const, int>, std::_Select1st<std::pair<double const, int> >, std::less<double>, std::allocator<std::pair<double const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<double const, int> >*) [125]
                0.00    0.00      14/14          Stats::Stats(bool) [124]
                0.00    0.00       4/5           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [139]
                0.00    0.00       4/4           Stats::operator+=(double const&) [140]
                0.00    0.00       3/7           HeirScheduleTopology::get_oracle_fct(Flow*) [129]
                0.00    0.00       2/2           validate_flow(Flow*) [144]
                0.00    0.00       1/1           read_experiment_parameters(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int) [173]
                0.00    0.00       1/1           HeirScheduleTopology::HeirScheduleTopology(unsigned int, double, double, unsigned int) [188]
                0.00    0.00       1/1           FlowReader::FlowReader(unsigned int, Topology*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [175]
                0.00    0.00       1/1           FlowReader::make_flows() [174]
                0.00    0.00       1/1           std::_Deque_base<Flow*, std::allocator<Flow*> >::_M_initialize_map(unsigned long) [193]
                0.00    0.00       1/1           void std::__introsort_loop<std::_Deque_iterator<Flow*, Flow*&, Flow**>, long, __gnu_cxx::__ops::_Iter_comp_iter<run_experiment(int, char**, unsigned int)::FlowComparator> >(std::_Deque_iterator<Flow*, Flow*&, Flow**>, std::_Deque_iterator<Flow*, Flow*&, Flow**>, long, __gnu_cxx::__ops::_Iter_comp_iter<run_experiment(int, char**, unsigned int)::FlowComparator>) [202]
                0.00    0.00       1/1           PermutationTM::make_flows() [180]
                0.00    0.00       1/1           FlowArrivalEvent::FlowArrivalEvent(double, Flow*) [182]
                0.00    0.00       1/17869       CoreAllocateLinkEvent::CoreAllocateLinkEvent(double, GlobalArbiter*) [67]
                0.00    0.00       1/1           std::_Deque_base<Flow*, std::allocator<Flow*> >::~_Deque_base() [194]
                0.00    0.00       1/1           Stats::input_data(int) [190]
                0.00    0.00       1/1           Stats::operator+=(int const&) [191]
-----------------------------------------------
                0.02   65.30       1/1           run_experiment(int, char**, unsigned int) [1]
[2]    100.0    0.02   65.30       1         run_scenario() [2]
               61.11    3.99   31264/31264       HeirScheduleHost::receive_data_packet(Packet*) [3]
                0.06    0.02  705508/705508      void std::__adjust_heap<__gnu_cxx::__normal_iterator<Event**, std::vector<Event*, std::allocator<Event*> > >, long, Event*, __gnu_cxx::__ops::_Iter_comp_iter<EventComparator> >(__gnu_cxx::__normal_iterator<Event**, std::vector<Event*, std::allocator<Event*> > >, long, long, Event*, __gnu_cxx::__ops::_Iter_comp_iter<EventComparator>) [5]
                0.01    0.01  377396/377396      QueueProcessingEvent::process_event() [7]
                0.02    0.00  188954/188954      PacketQueuingEvent::process_event() [8]
                0.00    0.02      98/98          HeirScheduleHost::receive_schd_and_send_data(Packet*) [9]
                0.00    0.02   89340/89340       LocalArbiter::allocate_uplink() [15]
                0.00    0.01   17868/17868       GlobalArbiter::allocate_core_link() [17]
                0.01    0.00  377396/377396      QueueProcessingEvent::~QueueProcessingEvent() [18]
                0.01    0.00   31949/31949       PacketArrivalEvent::process_event() [22]
                0.00    0.00  189209/705513      add_to_event_queue(Event*) [16]
                0.00    0.00       5/5           LocalArbiter::send_sync_message_to_host() [25]
